,model,environment,episode,round,state,action,reward,done
299,QLearningCS,DiscreteForagersEnv,62,7,[1. 1.],3,0.33329853359833295,False
300,QLearningCS,DiscreteForagersEnv,62,8,[0.3 1. ],6,0.0,True
301,QLearningCS,DiscreteForagersEnv,63,0,[0.7601024 0.2819124],9,0.5763324282399617,False
302,QLearningCS,DiscreteForagersEnv,63,1,[0.9 1. ],5,0.19019607820221218,False
303,QLearningCS,DiscreteForagersEnv,63,2,[0.5 1. ],10,0.19199999984741223,False
304,QLearningCS,DiscreteForagersEnv,63,3,[1. 1.],3,0.0,True
305,QLearningCS,DiscreteForagersEnv,64,0,[0.07326446 0.48482817],0,0.14736842105263157,False
306,QLearningCS,DiscreteForagersEnv,64,1,[0.   0.19],9,0.1743589738887207,False
307,QLearningCS,DiscreteForagersEnv,64,2,[0.9  0.39],1,0.0,True
308,QLearningCS,DiscreteForagersEnv,65,0,[0.76201123 0.8144174 ],5,0.9274029982363317,False
309,QLearningCS,DiscreteForagersEnv,65,1,[0.5 1. ],10,1.1014754591990363,False
310,QLearningCS,DiscreteForagersEnv,65,2,[1. 1.],3,0.7475577026301663,False
311,QLearningCS,DiscreteForagersEnv,65,3,[0.3 1. ],10,0.7475577026301663,False
312,QLearningCS,DiscreteForagersEnv,65,4,[1. 1.],3,0.35588881314852694,False
313,QLearningCS,DiscreteForagersEnv,65,5,[0.3 1. ],10,0.35588881314852694,False
314,QLearningCS,DiscreteForagersEnv,65,6,[1. 1.],3,2.220446049250313e-16,True
315,QLearningCS,DiscreteForagersEnv,66,0,[0.243765   0.15933535],9,0.5763324282399617,False
316,QLearningCS,DiscreteForagersEnv,66,1,[0.9 1. ],5,0.19019607820221218,False
317,QLearningCS,DiscreteForagersEnv,66,2,[0.5 1. ],10,0.19199999984741223,False
318,QLearningCS,DiscreteForagersEnv,66,3,[1. 1.],3,0.0,True
319,QLearningCS,DiscreteForagersEnv,67,0,[0.9447381 0.9688909],5,0.9274029982363317,False
320,QLearningCS,DiscreteForagersEnv,67,1,[0.5 1. ],10,1.1014754591990363,False
321,QLearningCS,DiscreteForagersEnv,67,2,[1. 1.],5,0.7475577026301663,False
322,QLearningCS,DiscreteForagersEnv,67,3,[0.5 1. ],10,0.7475577026301663,False
323,QLearningCS,DiscreteForagersEnv,67,4,[1. 1.],5,0.35588881314852694,False
324,QLearningCS,DiscreteForagersEnv,67,5,[0.5 1. ],10,0.35588881314852694,False
325,QLearningCS,DiscreteForagersEnv,67,6,[1. 1.],5,2.220446049250313e-16,True
326,QLearningCS,DiscreteForagersEnv,68,0,[0.36207128 0.5190028 ],10,0.58312447786132,False
327,QLearningCS,DiscreteForagersEnv,68,1,[1. 1.],5,0.19107142857142878,False
328,QLearningCS,DiscreteForagersEnv,68,2,[0.5 1. ],10,0.19107142857142878,False
329,QLearningCS,DiscreteForagersEnv,68,3,[1. 1.],5,0.0,True
330,QLearningCS,DiscreteForagersEnv,69,0,[0.58514607 0.24961907],3,0.14736842105263157,False
331,QLearningCS,DiscreteForagersEnv,69,1,[0.3  0.19],9,0.1743589738887207,False
332,QLearningCS,DiscreteForagersEnv,69,2,[0.9  0.39],1,0.0,True
333,QLearningCS,DiscreteForagersEnv,70,0,[0.98508346 0.03396395],3,0.3888888888888889,False
334,QLearningCS,DiscreteForagersEnv,70,1,[0.3 0.4],9,0.5763324282399617,False
335,QLearningCS,DiscreteForagersEnv,70,2,[0.9 1. ],2,0.19019607820221218,False
336,QLearningCS,DiscreteForagersEnv,70,3,[0.2 1. ],10,0.19199999984741223,False
337,QLearningCS,DiscreteForagersEnv,70,4,[1. 1.],5,0.0,True
338,QLearningCS,DiscreteForagersEnv,71,0,[0.17900041 0.94769883],6,0.8242283678349148,False
339,QLearningCS,DiscreteForagersEnv,71,1,[0.6 1. ],9,0.9368787190531773,False
340,QLearningCS,DiscreteForagersEnv,71,2,[0.9 1. ],5,0.566595670217459,False
341,QLearningCS,DiscreteForagersEnv,71,3,[0.5 1. ],10,0.566595670217459,False
342,QLearningCS,DiscreteForagersEnv,71,4,[1. 1.],0,0.15160166029292887,False
343,QLearningCS,DiscreteForagersEnv,71,5,[0. 1.],7,2.220446049250313e-16,True
344,QLearningCS,DiscreteForagersEnv,72,0,[0.76422775 0.9465548 ],9,0.5763324282399617,False
345,QLearningCS,DiscreteForagersEnv,72,1,[0.9 1. ],5,0.19019607820221218,False
346,QLearningCS,DiscreteForagersEnv,72,2,[0.5 1. ],5,0.0,True
347,QLearningCS,DiscreteForagersEnv,73,0,[0.82528555 0.338897  ],9,0.5763324282399617,False
348,QLearningCS,DiscreteForagersEnv,73,1,[0.9 1. ],5,0.19019607820221218,False
349,QLearningCS,DiscreteForagersEnv,73,2,[0.5 1. ],10,0.19199999984741223,False
350,QLearningCS,DiscreteForagersEnv,73,3,[1. 1.],0,0.0,True
351,QLearningCS,DiscreteForagersEnv,74,0,[0.27914003 0.36214408],9,0.5763324282399617,False
352,QLearningCS,DiscreteForagersEnv,74,1,[0.9 1. ],5,0.19019607820221218,False
353,QLearningCS,DiscreteForagersEnv,74,2,[0.5 1. ],10,0.19199999984741223,False
354,QLearningCS,DiscreteForagersEnv,74,3,[1. 1.],3,0.0,True
355,QLearningCS,DiscreteForagersEnv,75,0,[0.05926277 0.44930243],8,0.568338250791494,False
356,QLearningCS,DiscreteForagersEnv,75,1,[0.8 1. ],5,0.18913043492345138,False
357,QLearningCS,DiscreteForagersEnv,75,2,[0.5  0.92],8,0.0,True
358,QLearningCS,DiscreteForagersEnv,76,0,[0.3071524  0.37757227],5,0.9274029982363317,False
359,QLearningCS,DiscreteForagersEnv,76,1,[0.5 1. ],9,1.0907249102525625,False
360,QLearningCS,DiscreteForagersEnv,76,2,[0.9 1. ],5,0.7419894976737615,False
361,QLearningCS,DiscreteForagersEnv,76,3,[0.5 1. ],0,0.3544581615021818,False
362,QLearningCS,DiscreteForagersEnv,76,4,[0. 1.],7,0.0,True
363,QLearningCS,DiscreteForagersEnv,77,0,[0.6013098  0.15217318],3,0.14736842105263157,False
364,QLearningCS,DiscreteForagersEnv,77,1,[0.3  0.19],9,0.1743589738887207,False
365,QLearningCS,DiscreteForagersEnv,77,2,[0.9  0.39],9,0.06457024547458734,False
366,QLearningCS,DiscreteForagersEnv,77,3,[0.9  0.53],6,0.0,True
367,QLearningCS,DiscreteForagersEnv,78,0,[0.54862607 0.9973346 ],9,0.5763324282399617,False
368,QLearningCS,DiscreteForagersEnv,78,1,[0.9 1. ],4,0.19019607820221218,False
369,QLearningCS,DiscreteForagersEnv,78,2,[0.4 1. ],3,0.0,True
370,QLearningCS,DiscreteForagersEnv,79,0,[0.59281665 0.13113503],3,0.3888888888888889,False
371,QLearningCS,DiscreteForagersEnv,79,1,[0.3 0.4],9,0.5763324282399617,False
372,QLearningCS,DiscreteForagersEnv,79,2,[0.9 1. ],5,0.19019607820221218,False
373,QLearningCS,DiscreteForagersEnv,79,3,[0.5 1. ],9,0.0,True
374,QLearningCS,DiscreteForagersEnv,80,0,[0.5269011  0.05062202],3,0.3888888888888889,False
375,QLearningCS,DiscreteForagersEnv,80,1,[0.3 0.4],9,0.5763324282399617,False
376,QLearningCS,DiscreteForagersEnv,80,2,[0.9 1. ],5,0.19019607820221218,False
377,QLearningCS,DiscreteForagersEnv,80,3,[0.5 1. ],10,0.19199999984741223,False
378,QLearningCS,DiscreteForagersEnv,80,4,[1. 1.],4,0.0,True
379,QLearningCS,DiscreteForagersEnv,81,0,[0.6787132  0.06088912],1,0.3888888888888889,False
380,QLearningCS,DiscreteForagersEnv,81,1,[0.1 0.4],6,0.8242283678349148,False
381,QLearningCS,DiscreteForagersEnv,81,2,[0.6 1. ],9,0.9368787190531773,False
382,QLearningCS,DiscreteForagersEnv,81,3,[0.9 1. ],8,0.566595670217459,False
383,QLearningCS,DiscreteForagersEnv,81,4,[0.8 1. ],9,0.15160166029292887,False
384,QLearningCS,DiscreteForagersEnv,81,5,[0.9 1. ],9,2.220446049250313e-16,True
385,QLearningCS,DiscreteForagersEnv,82,0,[0.86363345 0.54892564],3,1.0676146327187774,False
386,QLearningCS,DiscreteForagersEnv,82,1,[0.3 1. ],10,1.379704893012249,False
387,QLearningCS,DiscreteForagersEnv,82,2,[1. 1.],10,1.379704893012249,False
388,QLearningCS,DiscreteForagersEnv,82,3,[1. 1.],10,1.379704893012249,False
389,QLearningCS,DiscreteForagersEnv,82,4,[1. 1.],10,1.379704893012249,False
390,QLearningCS,DiscreteForagersEnv,82,5,[1. 1.],8,1.379704893012249,False
391,QLearningCS,DiscreteForagersEnv,82,6,[0.8 1. ],5,1.063177653211326,False
392,QLearningCS,DiscreteForagersEnv,82,7,[0.5 1. ],10,1.063177653211326,False
393,QLearningCS,DiscreteForagersEnv,82,8,[1. 1.],10,1.063177653211326,False
394,QLearningCS,DiscreteForagersEnv,82,9,[1. 1.],10,1.063177653211326,True
395,QLearningCS,DiscreteForagersEnv,83,0,[0.49347785 0.85648453],8,0.5517416037054078,False
396,QLearningCS,DiscreteForagersEnv,83,1,[0.8 1. ],9,0.37126480042045795,False
397,QLearningCS,DiscreteForagersEnv,83,2,[0.9 1. ],4,0.0,True
398,QLearningCS,DiscreteForagersEnv,84,0,[0.8088202 0.8563762],5,0.9274029982363317,False
399,QLearningCS,DiscreteForagersEnv,84,1,[0.5 1. ],10,1.1014754591990363,False
400,QLearningCS,DiscreteForagersEnv,84,2,[1. 1.],8,0.7475577026301663,False
401,QLearningCS,DiscreteForagersEnv,84,3,[0.8 1. ],9,0.7475577026301663,False
402,QLearningCS,DiscreteForagersEnv,84,4,[0.9 1. ],8,0.35588881314852694,False
403,QLearningCS,DiscreteForagersEnv,84,5,[0.8 1. ],9,2.220446049250313e-16,True
404,QLearningCS,DiscreteForagersEnv,85,0,[0.13164718 0.10360985],0,0.14736842105263157,False
405,QLearningCS,DiscreteForagersEnv,85,1,[0.   0.19],9,0.1743589738887207,False
406,QLearningCS,DiscreteForagersEnv,85,2,[0.9  0.39],9,0.06457024547458734,False
407,QLearningCS,DiscreteForagersEnv,85,3,[0.9  0.53],3,0.0,True
408,QLearningCS,DiscreteForagersEnv,86,0,[0.07887327 0.5220106 ],9,0.5763324282399617,False
409,QLearningCS,DiscreteForagersEnv,86,1,[0.9 1. ],8,0.19019607820221218,False
410,QLearningCS,DiscreteForagersEnv,86,2,[0.8 1. ],5,0.0,True
411,QLearningCS,DiscreteForagersEnv,87,0,[0.94423956 0.0184741 ],3,0.3888888888888889,False
412,QLearningCS,DiscreteForagersEnv,87,1,[0.3 0.4],9,0.5763324282399617,False
413,QLearningCS,DiscreteForagersEnv,87,2,[0.9 1. ],8,0.19019607820221218,False
414,QLearningCS,DiscreteForagersEnv,87,3,[0.8 1. ],9,0.0,True
415,QLearningCS,DiscreteForagersEnv,88,0,[0.44266397 0.4282901 ],9,0.5763324282399617,False
416,QLearningCS,DiscreteForagersEnv,88,1,[0.9 1. ],2,0.19019607820221218,False
417,QLearningCS,DiscreteForagersEnv,88,2,[0.2 1. ],6,0.0,True
418,QLearningCS,DiscreteForagersEnv,89,0,[0.28228036 0.9321279 ],6,0.8242283678349148,False
419,QLearningCS,DiscreteForagersEnv,89,1,[0.6 1. ],9,0.9368787190531773,False
420,QLearningCS,DiscreteForagersEnv,89,2,[0.9 1. ],2,0.566595670217459,False
421,QLearningCS,DiscreteForagersEnv,89,3,[0.2 1. ],10,0.566595670217459,False
422,QLearningCS,DiscreteForagersEnv,89,4,[1. 1.],8,0.15160166029292887,False
423,QLearningCS,DiscreteForagersEnv,89,5,[0.8 1. ],5,2.220446049250313e-16,True
424,QLearningCS,DiscreteForagersEnv,90,0,[0.06879123 0.31910688],6,0.8242283678349148,False
425,QLearningCS,DiscreteForagersEnv,90,1,[0.6 1. ],9,0.9368787190531773,False
426,QLearningCS,DiscreteForagersEnv,90,2,[0.9 1. ],2,0.566595670217459,False
427,QLearningCS,DiscreteForagersEnv,90,3,[0.2 1. ],10,0.566595670217459,False
428,QLearningCS,DiscreteForagersEnv,90,4,[1. 1.],10,0.566595670217459,False
429,QLearningCS,DiscreteForagersEnv,90,5,[1. 1.],10,0.566595670217459,False
430,QLearningCS,DiscreteForagersEnv,90,6,[1. 1.],10,0.566595670217459,False
431,QLearningCS,DiscreteForagersEnv,90,7,[1. 1.],10,0.566595670217459,False
432,QLearningCS,DiscreteForagersEnv,90,8,[1. 1.],10,0.566595670217459,False
433,QLearningCS,DiscreteForagersEnv,90,9,[1. 1.],10,0.566595670217459,True
434,QLearningCS,DiscreteForagersEnv,91,0,[0.09983889 0.74030393],6,0.8242283678349148,False
435,QLearningCS,DiscreteForagersEnv,91,1,[0.6 1. ],9,0.9368787190531773,False
436,QLearningCS,DiscreteForagersEnv,91,2,[0.9 1. ],2,0.566595670217459,False
437,QLearningCS,DiscreteForagersEnv,91,3,[0.2 1. ],10,0.566595670217459,False
438,QLearningCS,DiscreteForagersEnv,91,4,[1. 1.],10,0.566595670217459,False
439,QLearningCS,DiscreteForagersEnv,91,5,[1. 1.],10,0.566595670217459,False
440,QLearningCS,DiscreteForagersEnv,91,6,[1. 1.],10,0.566595670217459,False
441,QLearningCS,DiscreteForagersEnv,91,7,[1. 1.],10,0.566595670217459,False
442,QLearningCS,DiscreteForagersEnv,91,8,[1. 1.],10,0.566595670217459,False
443,QLearningCS,DiscreteForagersEnv,91,9,[1. 1.],10,0.566595670217459,True
444,QLearningCS,DiscreteForagersEnv,92,0,[0.61018413 0.57159513],7,0.6990079527494137,False
445,QLearningCS,DiscreteForagersEnv,92,1,[0.7 1. ],9,0.7703703897970691,False
446,QLearningCS,DiscreteForagersEnv,92,2,[0.9 1. ],2,0.3770115173838957,False
447,QLearningCS,DiscreteForagersEnv,92,3,[0.2 1. ],10,0.3770115173838957,False
448,QLearningCS,DiscreteForagersEnv,92,4,[1. 1.],10,0.3770115173838957,False
449,QLearningCS,DiscreteForagersEnv,92,5,[1. 1.],10,0.3770115173838957,False
450,QLearningCS,DiscreteForagersEnv,92,6,[1. 1.],10,0.3770115173838957,False
451,QLearningCS,DiscreteForagersEnv,92,7,[1. 1.],10,0.3770115173838957,False
452,QLearningCS,DiscreteForagersEnv,92,8,[1. 1.],10,0.3770115173838957,False
453,QLearningCS,DiscreteForagersEnv,92,9,[1. 1.],10,0.3770115173838957,True
454,QLearningCS,DiscreteForagersEnv,93,0,[0.10709596 0.946705  ],6,0.8242283678349148,False
455,QLearningCS,DiscreteForagersEnv,93,1,[0.6 1. ],9,0.9368787190531773,False
456,QLearningCS,DiscreteForagersEnv,93,2,[0.9 1. ],7,0.566595670217459,False
457,QLearningCS,DiscreteForagersEnv,93,3,[0.7 1. ],9,0.15160166029292887,False
458,QLearningCS,DiscreteForagersEnv,93,4,[0.9 1. ],7,2.220446049250313e-16,True
459,QLearningCS,DiscreteForagersEnv,94,0,[0.38112462 0.4532441 ],10,0.58312447786132,False
460,QLearningCS,DiscreteForagersEnv,94,1,[1. 1.],8,0.19107142857142878,False
461,QLearningCS,DiscreteForagersEnv,94,2,[0.8 1. ],2,0.0,True
462,QLearningCS,DiscreteForagersEnv,95,0,[0.15843871 0.7893237 ],6,0.8242283678349148,False
463,QLearningCS,DiscreteForagersEnv,95,1,[0.6 1. ],9,0.9368787190531773,False
464,QLearningCS,DiscreteForagersEnv,95,2,[0.9 1. ],2,0.566595670217459,False
465,QLearningCS,DiscreteForagersEnv,95,3,[0.2 1. ],10,0.566595670217459,False
466,QLearningCS,DiscreteForagersEnv,95,4,[1. 1.],10,0.566595670217459,False
467,QLearningCS,DiscreteForagersEnv,95,5,[1. 1.],10,0.566595670217459,False
468,QLearningCS,DiscreteForagersEnv,95,6,[1. 1.],10,0.566595670217459,False
469,QLearningCS,DiscreteForagersEnv,95,7,[1. 1.],10,0.566595670217459,False
470,QLearningCS,DiscreteForagersEnv,95,8,[1. 1.],10,0.566595670217459,False
471,QLearningCS,DiscreteForagersEnv,95,9,[1. 1.],10,0.566595670217459,True
472,QLearningCS,DiscreteForagersEnv,96,0,[0.06012747 0.32637718],6,0.8242283678349148,False
473,QLearningCS,DiscreteForagersEnv,96,1,[0.6 1. ],9,0.9368787190531773,False
474,QLearningCS,DiscreteForagersEnv,96,2,[0.9 1. ],2,0.566595670217459,False
475,QLearningCS,DiscreteForagersEnv,96,3,[0.2 1. ],10,0.566595670217459,False
476,QLearningCS,DiscreteForagersEnv,96,4,[1. 1.],10,0.566595670217459,False
477,QLearningCS,DiscreteForagersEnv,96,5,[1. 1.],10,0.566595670217459,False
478,QLearningCS,DiscreteForagersEnv,96,6,[1. 1.],10,0.566595670217459,False
479,QLearningCS,DiscreteForagersEnv,96,7,[1. 1.],10,0.566595670217459,False
480,QLearningCS,DiscreteForagersEnv,96,8,[1. 1.],3,0.15160166029292887,False
481,QLearningCS,DiscreteForagersEnv,96,9,[0.3 1. ],10,0.15160166029292887,True
482,QLearningCS,DiscreteForagersEnv,97,0,[0.26848745 0.51172775],7,0.6990079527494137,False
483,QLearningCS,DiscreteForagersEnv,97,1,[0.7 1. ],9,0.7703703897970691,False
484,QLearningCS,DiscreteForagersEnv,97,2,[0.9 1. ],2,0.3770115173838957,False
485,QLearningCS,DiscreteForagersEnv,97,3,[0.2 1. ],10,0.3770115173838957,False
486,QLearningCS,DiscreteForagersEnv,97,4,[1. 1.],10,0.3770115173838957,False
487,QLearningCS,DiscreteForagersEnv,97,5,[1. 1.],10,0.3770115173838957,False
488,QLearningCS,DiscreteForagersEnv,97,6,[1. 1.],10,0.3770115173838957,False
489,QLearningCS,DiscreteForagersEnv,97,7,[1. 1.],10,0.3770115173838957,False
490,QLearningCS,DiscreteForagersEnv,97,8,[1. 1.],10,0.3770115173838957,False
491,QLearningCS,DiscreteForagersEnv,97,9,[1. 1.],10,0.3770115173838957,True
492,QLearningCS,DiscreteForagersEnv,98,0,[0.7142892  0.09477443],3,0.3888888888888889,False
493,QLearningCS,DiscreteForagersEnv,98,1,[0.3 0.4],9,0.5763324282399617,False
494,QLearningCS,DiscreteForagersEnv,98,2,[0.9 1. ],2,0.19019607820221218,False
495,QLearningCS,DiscreteForagersEnv,98,3,[0.2 1. ],10,0.19199999984741223,False
496,QLearningCS,DiscreteForagersEnv,98,4,[1. 1.],3,0.0,True
497,QLearningCS,DiscreteForagersEnv,99,0,[0.62920606 0.8836298 ],5,0.9274029982363317,False
498,QLearningCS,DiscreteForagersEnv,99,1,[0.5 1. ],10,1.1014754591990363,False
499,QLearningCS,DiscreteForagersEnv,99,2,[1. 1.],10,1.1014754591990363,False
500,QLearningCS,DiscreteForagersEnv,99,3,[1. 1.],10,1.1014754591990363,False
501,QLearningCS,DiscreteForagersEnv,99,4,[1. 1.],10,1.1014754591990363,False
502,QLearningCS,DiscreteForagersEnv,99,5,[1. 1.],5,0.7475577026301663,False
503,QLearningCS,DiscreteForagersEnv,99,6,[0.5 1. ],10,0.7475577026301663,False
504,QLearningCS,DiscreteForagersEnv,99,7,[1. 1.],10,0.7475577026301663,False
505,QLearningCS,DiscreteForagersEnv,99,8,[1. 1.],10,0.7475577026301663,False
506,QLearningCS,DiscreteForagersEnv,99,9,[1. 1.],10,0.7475577026301663,True
507,QLearningCS,DiscreteForagersEnv,100,0,[0.24419625 0.6651194 ],10,0.58312447786132,False
508,QLearningCS,DiscreteForagersEnv,100,1,[1. 1.],5,0.19107142857142878,False
509,QLearningCS,DiscreteForagersEnv,100,2,[0.5 1. ],10,0.19107142857142878,False
510,QLearningCS,DiscreteForagersEnv,100,3,[1. 1.],5,0.0,True
511,QLearningCS,DiscreteForagersEnv,101,0,[0.4430857 0.6070847],2,1.1046516902027328,False
512,QLearningCS,DiscreteForagersEnv,101,1,[0.2 1. ],10,1.5007528024851775,False
513,QLearningCS,DiscreteForagersEnv,101,2,[1. 1.],0,1.2008588479699274,False
514,QLearningCS,DiscreteForagersEnv,101,3,[0. 1.],6,0.8771340042337041,False
515,QLearningCS,DiscreteForagersEnv,101,4,[0.6 1. ],9,0.8771340042337041,False
516,QLearningCS,DiscreteForagersEnv,101,5,[0.9 1. ],2,0.5190054120851939,False
517,QLearningCS,DiscreteForagersEnv,101,6,[0.2 1. ],10,0.5190054120851939,False
518,QLearningCS,DiscreteForagersEnv,101,7,[1. 1.],9,0.10856037629066129,False
519,QLearningCS,DiscreteForagersEnv,101,8,[0.9 1. ],2,0.0,True
520,QLearningCS,DiscreteForagersEnv,102,0,[0.3572293 0.8629208],6,0.8242283678349148,False
521,QLearningCS,DiscreteForagersEnv,102,1,[0.6 1. ],9,0.9368787190531773,False
522,QLearningCS,DiscreteForagersEnv,102,2,[0.9 1. ],9,0.9368787190531773,False
523,QLearningCS,DiscreteForagersEnv,102,3,[0.9 1. ],9,0.9368787190531773,False
524,QLearningCS,DiscreteForagersEnv,102,4,[0.9 1. ],9,0.9368787190531773,False
525,QLearningCS,DiscreteForagersEnv,102,5,[0.9 1. ],9,0.9368787190531773,False
526,QLearningCS,DiscreteForagersEnv,102,6,[0.9 1. ],9,0.9368787190531773,False
527,QLearningCS,DiscreteForagersEnv,102,7,[0.9 1. ],9,0.9368787190531773,False
528,QLearningCS,DiscreteForagersEnv,102,8,[0.9 1. ],9,0.9368787190531773,False
529,QLearningCS,DiscreteForagersEnv,102,9,[0.9 1. ],9,0.9368787190531773,True
530,QLearningCS,DiscreteForagersEnv,103,0,[0.8597509 0.7197648],0,0.14736842105263157,False
531,QLearningCS,DiscreteForagersEnv,103,1,[0.   0.19],9,0.1743589738887207,False
532,QLearningCS,DiscreteForagersEnv,103,2,[0.9  0.39],9,0.06457024547458734,False
533,QLearningCS,DiscreteForagersEnv,103,3,[0.9  0.53],6,0.0,True
534,QLearningCS,DiscreteForagersEnv,104,0,[0.28958791 0.6100573 ],10,0.58312447786132,False
535,QLearningCS,DiscreteForagersEnv,104,1,[1. 1.],9,0.19107142857142878,False
536,QLearningCS,DiscreteForagersEnv,104,2,[0.9 1. ],9,0.0,True
537,QLearningCS,DiscreteForagersEnv,105,0,[0.90589714 0.08500443],3,0.3888888888888889,False
538,QLearningCS,DiscreteForagersEnv,105,1,[0.3 0.4],9,0.5763324282399617,False
539,QLearningCS,DiscreteForagersEnv,105,2,[0.9 1. ],5,0.19019607820221218,False
540,QLearningCS,DiscreteForagersEnv,105,3,[0.5 1. ],10,0.19199999984741223,False
541,QLearningCS,DiscreteForagersEnv,105,4,[1. 1.],9,0.0,True
542,QLearningCS,DiscreteForagersEnv,106,0,[0.97130394 0.20884506],3,0.14736842105263157,False
543,QLearningCS,DiscreteForagersEnv,106,1,[0.3  0.19],9,0.1743589738887207,False
544,QLearningCS,DiscreteForagersEnv,106,2,[0.9  0.39],9,0.06457024547458734,False
545,QLearningCS,DiscreteForagersEnv,106,3,[0.9  0.53],3,0.0,True
546,QLearningCS,DiscreteForagersEnv,107,0,[0.7487483  0.28237468],9,0.5763324282399617,False
547,QLearningCS,DiscreteForagersEnv,107,1,[0.9 1. ],5,0.19019607820221218,False
548,QLearningCS,DiscreteForagersEnv,107,2,[0.5 1. ],10,0.19199999984741223,False
549,QLearningCS,DiscreteForagersEnv,107,3,[1. 1.],10,0.19199999984741223,False
550,QLearningCS,DiscreteForagersEnv,107,4,[1. 1.],10,0.19199999984741223,False
551,QLearningCS,DiscreteForagersEnv,107,5,[1. 1.],10,0.19199999984741223,False
552,QLearningCS,DiscreteForagersEnv,107,6,[1. 1.],10,0.19199999984741223,False
553,QLearningCS,DiscreteForagersEnv,107,7,[1. 1.],10,0.19199999984741223,False
554,QLearningCS,DiscreteForagersEnv,107,8,[1. 1.],10,0.19199999984741223,False
555,QLearningCS,DiscreteForagersEnv,107,9,[1. 1.],10,0.19199999984741223,True
556,QLearningCS,DiscreteForagersEnv,108,0,[0.8000296 0.5345527],3,1.0676146327187774,False
557,QLearningCS,DiscreteForagersEnv,108,1,[0.3 1. ],10,1.379704893012249,False
558,QLearningCS,DiscreteForagersEnv,108,2,[1. 1.],5,1.063177653211326,False
559,QLearningCS,DiscreteForagersEnv,108,3,[0.5 1. ],10,1.063177653211326,False
560,QLearningCS,DiscreteForagersEnv,108,4,[1. 1.],5,0.7185336467813994,False
561,QLearningCS,DiscreteForagersEnv,108,5,[0.5 1. ],10,0.7185336467813994,False
562,QLearningCS,DiscreteForagersEnv,108,6,[1. 1.],5,0.33329853359833295,False
563,QLearningCS,DiscreteForagersEnv,108,7,[0.5 1. ],10,0.33329853359833295,False
564,QLearningCS,DiscreteForagersEnv,108,8,[1. 1.],5,0.0,True
565,QLearningCS,DiscreteForagersEnv,109,0,[0.32465425 0.26780215],9,0.5763324282399617,False
566,QLearningCS,DiscreteForagersEnv,109,1,[0.9 1. ],5,0.19019607820221218,False
567,QLearningCS,DiscreteForagersEnv,109,2,[0.5 1. ],10,0.19199999984741223,False
568,QLearningCS,DiscreteForagersEnv,109,3,[1. 1.],5,0.0,True
569,QLearningCS,DiscreteForagersEnv,110,0,[0.22985446 0.05247147],6,0.3888888888888889,False
570,QLearningCS,DiscreteForagersEnv,110,1,[0.6 0.4],3,1.0676146327187774,False
571,QLearningCS,DiscreteForagersEnv,110,2,[0.3 1. ],10,1.379704893012249,False
572,QLearningCS,DiscreteForagersEnv,110,3,[1. 1.],0,1.063177653211326,False
573,QLearningCS,DiscreteForagersEnv,110,4,[0. 1.],6,0.7185336467813994,False
574,QLearningCS,DiscreteForagersEnv,110,5,[0.6 1. ],9,0.7185336467813994,False
